risk_policy,prediction_policy,target_coverage,pass_n,pass_rate,review_n,review_rate,pass_accuracy,pass_balanced_accuracy,pass_sensitivity,pass_specificity,pass_tn,pass_fp,pass_fn,pass_tp
quality_rf_oof+safety_binary,main,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7056349873843566,0.6551724137931034,0.7560975609756098,31,10,10,19
quality_rf_oof+safety_binary,safety_switch,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7056349873843566,0.6551724137931034,0.7560975609756098,31,10,10,19
quality_rf_oof+safety_binary,main,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.703125,0.65625,0.75,33,11,11,21
quality_rf_oof+safety_binary,safety_switch,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.703125,0.65625,0.75,33,11,11,21
quality_rf_oof+safety_binary,main,0.7499999999999998,81,0.75,27,0.25,0.7037037037037037,0.69180225281602,0.6176470588235294,0.7659574468085106,36,11,13,21
quality_rf_oof+safety_binary,safety_switch,0.7499999999999998,81,0.75,27,0.25,0.7037037037037037,0.69180225281602,0.6176470588235294,0.7659574468085106,36,11,13,21
quality_rf_oof+safety_binary,main,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_rf_oof+safety_binary,safety_switch,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_rf_oof+safety_binary,main,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6956521739130435,0.6791154791154792,0.5945945945945946,0.7636363636363637,42,13,15,22
quality_rf_oof+safety_binary,safety_switch,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6956521739130435,0.6791154791154792,0.5945945945945946,0.7636363636363637,42,13,15,22
quality_rf_oof+safety_binary,main,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.7010309278350515,0.6793041926851027,0.5789473684210527,0.7796610169491526,46,13,16,22
quality_rf_oof+safety_binary,safety_switch,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6907216494845361,0.6755129348795719,0.6052631578947368,0.7457627118644068,44,15,15,23
quality_rf_oof+safety_binary,main,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6699029126213593,0.6474806201550387,0.5116279069767442,0.7833333333333333,47,13,21,22
quality_rf_oof+safety_binary,safety_switch,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6990291262135923,0.6922480620155038,0.6511627906976745,0.7333333333333333,44,16,15,28
quality_rf_oof+safety_binary,main,0.9999999999999998,108,1.0,0,0.0,0.6481481481481481,0.627485176142309,0.46808510638297873,0.7868852459016393,48,13,25,22
quality_rf_oof+safety_binary,safety_switch,0.9999999999999998,108,1.0,0,0.0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,44,17,15,32
quality_rf_oof+safety_soft,main,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6818181818181818,0.675,0.6,0.75,9,3,4,6
quality_rf_oof+safety_soft,safety_switch,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6818181818181818,0.675,0.6,0.75,9,3,4,6
quality_rf_oof+safety_soft,main,0.25,27,0.25,81,0.75,0.6666666666666666,0.6620879120879121,0.5384615384615384,0.7857142857142857,11,3,6,7
quality_rf_oof+safety_soft,safety_switch,0.25,27,0.25,81,0.75,0.6666666666666666,0.6620879120879121,0.5384615384615384,0.7857142857142857,11,3,6,7
quality_rf_oof+safety_soft,main,0.3,32,0.2962962962962963,76,0.7037037037037037,0.65625,0.65625,0.625,0.6875,11,5,6,10
quality_rf_oof+safety_soft,safety_switch,0.3,32,0.2962962962962963,76,0.7037037037037037,0.65625,0.65625,0.625,0.6875,11,5,6,10
quality_rf_oof+safety_soft,main,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.680672268907563,0.6470588235294118,0.7142857142857143,15,6,6,11
quality_rf_oof+safety_soft,safety_switch,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.680672268907563,0.6470588235294118,0.7142857142857143,15,6,6,11
quality_rf_oof+safety_soft,main,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6744186046511628,0.6699561403508771,0.631578947368421,0.7083333333333334,17,7,7,12
quality_rf_oof+safety_soft,safety_switch,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6744186046511628,0.6699561403508771,0.631578947368421,0.7083333333333334,17,7,7,12
quality_rf_oof+safety_soft,main,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.673469387755102,0.6658249158249159,0.5909090909090909,0.7407407407407407,20,7,9,13
quality_rf_oof+safety_soft,safety_switch,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.673469387755102,0.6658249158249159,0.5909090909090909,0.7407407407407407,20,7,9,13
quality_rf_oof+safety_soft,main,0.49999999999999994,54,0.5,54,0.5,0.6851851851851852,0.6697054698457223,0.5652173913043478,0.7741935483870968,24,7,10,13
quality_rf_oof+safety_soft,safety_switch,0.49999999999999994,54,0.5,54,0.5,0.6851851851851852,0.6697054698457223,0.5652173913043478,0.7741935483870968,24,7,10,13
quality_rf_oof+safety_soft,main,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.6779661016949152,0.6676470588235295,0.6,0.7352941176470589,25,9,10,15
quality_rf_oof+safety_soft,safety_switch,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.6779661016949152,0.6676470588235295,0.6,0.7352941176470589,25,9,10,15
quality_rf_oof+safety_soft,main,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.6923076923076923,0.6862934362934363,0.6428571428571429,0.7297297297297297,27,10,10,18
quality_rf_oof+safety_soft,safety_switch,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.6923076923076923,0.6862934362934363,0.6428571428571429,0.7297297297297297,27,10,10,18
quality_rf_oof+safety_soft,main,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7056349873843566,0.6551724137931034,0.7560975609756098,31,10,10,19
quality_rf_oof+safety_soft,safety_switch,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7056349873843566,0.6551724137931034,0.7560975609756098,31,10,10,19
quality_rf_oof+safety_soft,main,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.703125,0.65625,0.75,33,11,11,21
quality_rf_oof+safety_soft,safety_switch,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.703125,0.65625,0.75,33,11,11,21
quality_rf_oof+safety_soft,main,0.7499999999999998,81,0.75,27,0.25,0.7037037037037037,0.69180225281602,0.6176470588235294,0.7659574468085106,36,11,13,21
quality_rf_oof+safety_soft,safety_switch,0.7499999999999998,81,0.75,27,0.25,0.7037037037037037,0.69180225281602,0.6176470588235294,0.7659574468085106,36,11,13,21
quality_rf_oof+safety_soft,main,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_rf_oof+safety_soft,safety_switch,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_rf_oof+safety_soft,main,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6956521739130435,0.6791154791154792,0.5945945945945946,0.7636363636363637,42,13,15,22
quality_rf_oof+safety_soft,safety_switch,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6847826086956522,0.67002457002457,0.5945945945945946,0.7454545454545455,41,14,15,22
quality_rf_oof+safety_soft,main,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6701030927835051,0.6522212543554007,0.5365853658536586,0.7678571428571429,43,13,19,22
quality_rf_oof+safety_soft,safety_switch,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6907216494845361,0.6831445993031359,0.6341463414634146,0.7321428571428571,41,15,15,26
quality_rf_oof+safety_soft,main,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6407766990291263,0.6250953470633105,0.4782608695652174,0.7719298245614035,44,13,24,22
quality_rf_oof+safety_soft,safety_switch,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6990291262135923,0.6966056445461479,0.6739130434782609,0.7192982456140351,41,16,15,31
quality_rf_oof+safety_soft,main,0.9999999999999998,108,1.0,0,0.0,0.6481481481481481,0.627485176142309,0.46808510638297873,0.7868852459016393,48,13,25,22
quality_rf_oof+safety_soft,safety_switch,0.9999999999999998,108,1.0,0,0.0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,44,17,15,32
quality_extra_trees_oof,main,0.2,22,0.2037037037037037,86,0.7962962962962963,0.5909090909090909,0.5916666666666667,0.5833333333333334,0.6,6,4,5,7
quality_extra_trees_oof,safety_switch,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6,6,4,4,8
quality_extra_trees_oof,main,0.25,27,0.25,81,0.75,0.6296296296296297,0.6318681318681318,0.5714285714285714,0.6923076923076923,9,4,6,8
quality_extra_trees_oof,safety_switch,0.25,27,0.25,81,0.75,0.6666666666666666,0.6675824175824177,0.6428571428571429,0.6923076923076923,9,4,5,9
quality_extra_trees_oof,main,0.3,32,0.2962962962962963,76,0.7037037037037037,0.65625,0.6568627450980392,0.6470588235294118,0.6666666666666666,10,5,6,11
quality_extra_trees_oof,safety_switch,0.3,32,0.2962962962962963,76,0.7037037037037037,0.6875,0.6862745098039216,0.7058823529411765,0.6666666666666666,10,5,5,12
quality_extra_trees_oof,main,0.35,38,0.35185185185185186,70,0.6481481481481481,0.631578947368421,0.6386554621848739,0.5714285714285714,0.7058823529411765,12,5,9,12
quality_extra_trees_oof,safety_switch,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.680672268907563,0.7142857142857143,0.6470588235294118,11,6,6,15
quality_extra_trees_oof,main,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6511627906976745,0.6493506493506493,0.5714285714285714,0.7272727272727273,16,6,9,12
quality_extra_trees_oof,safety_switch,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6976744186046512,0.698051948051948,0.7142857142857143,0.6818181818181818,15,7,6,15
quality_extra_trees_oof,main,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.6938775510204082,0.6889632107023411,0.6086956521739131,0.7692307692307693,20,6,9,14
quality_extra_trees_oof,safety_switch,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.7346938775510204,0.7349498327759196,0.7391304347826086,0.7307692307692307,19,7,6,17
quality_extra_trees_oof,main,0.49999999999999994,54,0.5,54,0.5,0.6481481481481481,0.6442307692307692,0.5384615384615384,0.75,21,7,12,14
quality_extra_trees_oof,safety_switch,0.49999999999999994,54,0.5,54,0.5,0.7222222222222222,0.7225274725274725,0.7307692307692307,0.7142857142857143,20,8,7,19
quality_extra_trees_oof,main,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.6610169491525424,0.6591954022988507,0.5517241379310345,0.7666666666666667,23,7,13,16
quality_extra_trees_oof,safety_switch,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.7457627118644068,0.7459770114942528,0.7586206896551724,0.7333333333333333,22,8,7,22
quality_extra_trees_oof,main,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.6615384615384615,0.6565464895635673,0.5483870967741935,0.7647058823529411,26,8,14,17
quality_extra_trees_oof,safety_switch,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.7538461538461538,0.7547438330170778,0.7741935483870968,0.7352941176470589,25,9,7,24
quality_extra_trees_oof,main,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.6571428571428571,0.6494676494676495,0.5151515151515151,0.7837837837837838,29,8,16,17
quality_extra_trees_oof,safety_switch,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7285714285714285,0.7301392301392302,0.7575757575757576,0.7027027027027027,26,11,8,25
quality_extra_trees_oof,main,0.7,76,0.7037037037037037,32,0.2962962962962963,0.6447368421052632,0.6331010452961673,0.4857142857142857,0.7804878048780488,32,9,18,17
quality_extra_trees_oof,safety_switch,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7236842105263158,0.7250871080139373,0.7428571428571429,0.7073170731707317,29,12,9,26
quality_extra_trees_oof,main,0.7499999999999998,81,0.75,27,0.25,0.6666666666666666,0.65,0.5,0.8,36,9,18,18
quality_extra_trees_oof,safety_switch,0.7499999999999998,81,0.75,27,0.25,0.7283950617283951,0.7305555555555556,0.75,0.7111111111111111,32,13,9,27
quality_extra_trees_oof,main,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.6744186046511628,0.6547159404302261,0.5135135135135135,0.7959183673469388,39,10,18,19
quality_extra_trees_oof,safety_switch,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7325581395348837,0.7355212355212355,0.7567567567567568,0.7142857142857143,35,14,9,28
quality_extra_trees_oof,main,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6521739130434783,0.6360593017694882,0.4878048780487805,0.7843137254901961,40,11,21,20
quality_extra_trees_oof,safety_switch,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.717391304347826,0.7187948350071736,0.7317073170731707,0.7058823529411765,36,15,11,30
quality_extra_trees_oof,main,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6597938144329897,0.642334194659776,0.4883720930232558,0.7962962962962963,43,11,22,21
quality_extra_trees_oof,safety_switch,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.7216494845360825,0.7215762273901809,0.7209302325581395,0.7222222222222222,39,15,12,31
quality_extra_trees_oof,main,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6407766990291263,0.6268996960486322,0.46808510638297873,0.7857142857142857,44,12,25,22
quality_extra_trees_oof,safety_switch,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6990291262135923,0.6975683890577508,0.6808510638297872,0.7142857142857143,40,16,15,32
quality_extra_trees_oof,main,0.9999999999999998,108,1.0,0,0.0,0.6481481481481481,0.627485176142309,0.46808510638297873,0.7868852459016393,48,13,25,22
quality_extra_trees_oof,safety_switch,0.9999999999999998,108,1.0,0,0.0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,44,17,15,32
quality_extra_trees_oof+safety_binary,main,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6,6,4,4,8
quality_extra_trees_oof+safety_binary,safety_switch,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6,6,4,4,8
quality_extra_trees_oof+safety_binary,main,0.25,27,0.25,81,0.75,0.6666666666666666,0.6648351648351649,0.6153846153846154,0.7142857142857143,10,4,5,8
quality_extra_trees_oof+safety_binary,safety_switch,0.25,27,0.25,81,0.75,0.6666666666666666,0.6648351648351649,0.6153846153846154,0.7142857142857143,10,4,5,8
quality_extra_trees_oof+safety_binary,main,0.3,32,0.2962962962962963,76,0.7037037037037037,0.6875,0.6862745098039216,0.7058823529411765,0.6666666666666666,10,5,5,12
quality_extra_trees_oof+safety_binary,safety_switch,0.3,32,0.2962962962962963,76,0.7037037037037037,0.6875,0.6862745098039216,0.7058823529411765,0.6666666666666666,10,5,5,12
quality_extra_trees_oof+safety_binary,main,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.6833333333333333,0.6666666666666666,0.7,14,6,6,12
quality_extra_trees_oof+safety_binary,safety_switch,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.6833333333333333,0.6666666666666666,0.7,14,6,6,12
quality_extra_trees_oof+safety_binary,main,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.7209302325581395,0.7133333333333334,0.6666666666666666,0.76,19,6,6,12
quality_extra_trees_oof+safety_binary,safety_switch,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.7209302325581395,0.7133333333333334,0.6666666666666666,0.76,19,6,6,12
quality_extra_trees_oof+safety_binary,main,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.7142857142857143,0.7112794612794613,0.6818181818181818,0.7407407407407407,20,7,7,15
quality_extra_trees_oof+safety_binary,safety_switch,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.7142857142857143,0.7112794612794613,0.6818181818181818,0.7407407407407407,20,7,7,15
quality_extra_trees_oof+safety_binary,main,0.49999999999999994,54,0.5,54,0.5,0.7407407407407407,0.7375,0.7083333333333334,0.7666666666666667,23,7,7,17
quality_extra_trees_oof+safety_binary,safety_switch,0.49999999999999994,54,0.5,54,0.5,0.7407407407407407,0.7375,0.7083333333333334,0.7666666666666667,23,7,7,17
quality_extra_trees_oof+safety_binary,main,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.7288135593220338,0.7223529411764706,0.68,0.7647058823529411,26,8,8,17
quality_extra_trees_oof+safety_binary,safety_switch,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.7288135593220338,0.7223529411764706,0.68,0.7647058823529411,26,8,8,17
quality_extra_trees_oof+safety_binary,main,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.7230769230769231,0.7149122807017544,0.6666666666666666,0.7631578947368421,29,9,9,18
quality_extra_trees_oof+safety_binary,safety_switch,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.7230769230769231,0.7149122807017544,0.6666666666666666,0.7631578947368421,29,9,9,18
quality_extra_trees_oof+safety_binary,main,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7285714285714285,0.7170542635658914,0.6666666666666666,0.7674418604651163,33,10,9,18
quality_extra_trees_oof+safety_binary,safety_switch,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7285714285714285,0.7170542635658914,0.6666666666666666,0.7674418604651163,33,10,9,18
quality_extra_trees_oof+safety_binary,main,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7368421052631579,0.7246376811594203,0.6666666666666666,0.782608695652174,36,10,10,20
quality_extra_trees_oof+safety_binary,safety_switch,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7368421052631579,0.7246376811594203,0.6666666666666666,0.782608695652174,36,10,10,20
quality_extra_trees_oof+safety_binary,main,0.7499999999999998,81,0.75,27,0.25,0.7160493827160493,0.7002551020408163,0.625,0.7755102040816326,38,11,12,20
quality_extra_trees_oof+safety_binary,safety_switch,0.7499999999999998,81,0.75,27,0.25,0.7160493827160493,0.7002551020408163,0.625,0.7755102040816326,38,11,12,20
quality_extra_trees_oof+safety_binary,main,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7093023255813954,0.6934389140271493,0.6176470588235294,0.7692307692307693,40,12,13,21
quality_extra_trees_oof+safety_binary,safety_switch,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7093023255813954,0.6934389140271493,0.6176470588235294,0.7692307692307693,40,12,13,21
quality_extra_trees_oof+safety_binary,main,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6956521739130435,0.6791154791154792,0.5945945945945946,0.7636363636363637,42,13,15,22
quality_extra_trees_oof+safety_binary,safety_switch,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.6956521739130435,0.6791154791154792,0.5945945945945946,0.7636363636363637,42,13,15,22
quality_extra_trees_oof+safety_binary,main,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.7010309278350515,0.6793041926851027,0.5789473684210527,0.7796610169491526,46,13,16,22
quality_extra_trees_oof+safety_binary,safety_switch,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6907216494845361,0.6755129348795719,0.6052631578947368,0.7457627118644068,44,15,15,23
quality_extra_trees_oof+safety_binary,main,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6699029126213593,0.6474806201550387,0.5116279069767442,0.7833333333333333,47,13,21,22
quality_extra_trees_oof+safety_binary,safety_switch,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6990291262135923,0.6922480620155038,0.6511627906976745,0.7333333333333333,44,16,15,28
quality_extra_trees_oof+safety_binary,main,0.9999999999999998,108,1.0,0,0.0,0.6481481481481481,0.627485176142309,0.46808510638297873,0.7868852459016393,48,13,25,22
quality_extra_trees_oof+safety_binary,safety_switch,0.9999999999999998,108,1.0,0,0.0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,44,17,15,32
quality_extra_trees_oof+safety_soft,main,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6,6,4,4,8
quality_extra_trees_oof+safety_soft,safety_switch,0.2,22,0.2037037037037037,86,0.7962962962962963,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6,6,4,4,8
quality_extra_trees_oof+safety_soft,main,0.25,27,0.25,81,0.75,0.6666666666666666,0.6648351648351649,0.6153846153846154,0.7142857142857143,10,4,5,8
quality_extra_trees_oof+safety_soft,safety_switch,0.25,27,0.25,81,0.75,0.6666666666666666,0.6648351648351649,0.6153846153846154,0.7142857142857143,10,4,5,8
quality_extra_trees_oof+safety_soft,main,0.3,32,0.2962962962962963,76,0.7037037037037037,0.6875,0.6862745098039216,0.7058823529411765,0.6666666666666666,10,5,5,12
quality_extra_trees_oof+safety_soft,safety_switch,0.3,32,0.2962962962962963,76,0.7037037037037037,0.6875,0.6862745098039216,0.7058823529411765,0.6666666666666666,10,5,5,12
quality_extra_trees_oof+safety_soft,main,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.6833333333333333,0.6666666666666666,0.7,14,6,6,12
quality_extra_trees_oof+safety_soft,safety_switch,0.35,38,0.35185185185185186,70,0.6481481481481481,0.6842105263157895,0.6833333333333333,0.6666666666666666,0.7,14,6,6,12
quality_extra_trees_oof+safety_soft,main,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.7209302325581395,0.7133333333333334,0.6666666666666666,0.76,19,6,6,12
